Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
63.8000000000004,137.06,130.97,121.4,119.31,18.46,82.43,329.25,67,53,1.7
64.0000000000004,137.25,131.07,121.58,119.41,18.45,82.43,329.4,67,53,1.7
64.2000000000004,137.46,131.24,121.67,119.55,18.48,82.43,329.29,67,52.9,1.7
64.4000000000004,137.61,131.31,121.73,119.81,18.47,82.43,329.37,67,53,1.7
64.6000000000004,137.75,131.49,121.88,120.03,18.48,82.43,329.06,67,53,1.7
64.8000000000004,137.8,131.62,121.97,120.1,18.45,82.43,328.92,67,53,1.7
65.0000000000004,138,131.7,122.18,120.17,18.44,82.43,328.99,68,53,1.7
65.2000000000004,138.24,131.76,122.41,120.22,18.42,82.43,328.68,68,53,1.7
65.4000000000004,138.42,131.81,122.55,120.31,18.44,82.43,329.15,68,53,1.7
65.6000000000004,138.59,131.87,122.66,120.53,18.48,82.43,329.01,68,53,1.7
65.8000000000004,138.67,131.87,122.72,120.65,18.46,82.43,329.11,68,53,1.7
66.0000000000004,138.77,131.88,122.77,120.85,18.44,82.43,328.45,69,53,1.7
66.2000000000004,138.94,131.91,122.91,121,18.45,82.43,328.37,69,53,1.7
66.4000000000004,139.14,132,123.12,121.11,18.41,82.43,328.56,69,53,1.7
66.6000000000004,139.24,132.08,123.28,121.18,18.49,82.43,328.18,69,53.1,1.7
66.8000000000004,139.48,132.29,123.47,121.18,18.44,82.43,328.52,69,53.1,1.7
67.0000000000004,139.61,132.46,123.57,121.32,18.41,82.43,328.58,70,53,1.7
67.2000000000004,139.67,132.6,123.63,121.49,18.42,82.43,328.21,70,53,1.7
67.4000000000004,139.81,132.68,123.69,121.79,18.44,82.43,327.91,70,53,1.7
67.6000000000004,140,132.77,123.82,121.94,18.47,82.43,328.28,70,53.1,1.7
67.8000000000004,140.2,132.8,124.02,122.03,18.43,82.43,328.13,71,53.1,1.7
68.0000000000004,140.41,132.82,124.2,122.09,18.44,82.43,328.46,71,52.9,1.7
68.2000000000004,140.54,132.86,124.39,122.17,18.43,82.43,328.38,71,52.9,1.7
68.4000000000004,140.65,132.94,124.53,122.3,18.47,82.43,327.71,71,53,1.7
68.6000000000004,140.79,133.03,124.6,122.45,18.47,82.43,328.11,71,53.1,1.7
68.8000000000004,140.9,133.13,124.64,122.67,18.45,82.43,328.16,72,53.1,1.7
69.0000000000004,141.13,133.31,124.7,122.81,18.43,82.43,327.9,72,53,1.7
69.2000000000004,141.3,133.44,124.81,122.96,18.46,82.43,328.02,72,53,1.7
69.4000000000005,141.51,133.56,125.06,123.07,18.53,82.43,327.32,72,53,1.7
69.6000000000005,141.57,133.63,125.26,123.11,18.48,82.43,327.5,72,53,1.7
69.8000000000005,141.63,133.67,125.42,123.16,18.47,82.43,327.7,73,53,1.7
70.0000000000005,141.69,133.71,125.49,123.29,18.41,82.43,327.99,73,53,1.7
70.2000000000005,141.86,133.74,125.57,123.51,18.41,82.43,328.09,73,53,1.7
70.4000000000005,142.16,133.91,125.79,123.75,18.47,82.43,327.79,73,53,1.7
70.6000000000005,142.35,133.91,125.9,123.87,18.46,82.43,327.96,73,53,1.7
70.8000000000005,142.43,133.99,126.06,123.96,18.47,82.43,327.85,74,53.1,1.7
71.0000000000005,142.51,134.13,126.27,124.01,18.46,82.43,327.6,74,53.1,1.7
71.2000000000005,142.59,134.24,126.4,124.09,18.44,82.43,327.84,74,52.9,1.7
71.4000000000005,142.77,134.42,126.56,124.28,18.5,82.43,328.31,74,52.9,1.7
71.6000000000005,142.86,134.49,126.58,124.34,18.44,82.43,328.13,74,53,1.7
71.8000000000005,143.09,134.58,126.64,124.55,18.47,82.43,327.52,74,53.1,1.7
72.0000000000005,143.28,134.63,126.81,124.72,18.44,82.43,327.61,75,53.1,1.7
72.2000000000005,143.39,134.67,127.01,124.86,18.48,82.43,327.47,75,53,1.7
72.4000000000005,143.53,134.79,127.25,124.99,18.51,82.43,327.45,75,53,1.7
72.6000000000005,143.58,134.82,127.37,125.01,18.47,82.43,327.44,76,53.1,1.7
72.8000000000005,143.66,134.83,127.44,125.06,18.44,82.43,327.79,76,53.1,1.7
73.0000000000005,143.79,134.93,127.49,125.14,18.41,82.43,327.91,76,53.1,1.7
73.2000000000005,143.98,135.06,127.61,125.36,18.41,82.43,328.01,76,52.9,1.7
73.4000000000005,144.17,135.26,127.76,125.55,18.47,82.43,327.76,76,52.9,1.7
73.6000000000005,144.31,135.4,127.97,125.72,18.49,82.43,327.79,76,53,1.7
73.8000000000005,144.43,135.47,128.14,125.84,18.44,82.43,327.64,77,53,1.7
74.0000000000005,144.48,135.53,128.28,125.91,18.44,82.43,327.39,77,53,1.7
74.2000000000005,144.58,135.6,128.38,125.98,18.46,82.43,327.13,77,53,1.7
74.4000000000005,144.77,135.7,128.5,126.09,18.49,82.43,326.53,77,53,1.7
74.6000000000005,144.91,135.7,128.5,126.1,18.46,82.43,326.95,77,53,1.7
74.8000000000005,145.06,135.74,128.62,126.25,18.42,82.43,327.43,78,53,1.7
75.0000000000005,145.25,135.82,128.75,126.49,18.41,82.43,327.1,78,53,1.7
75.2000000000005,145.34,135.92,128.95,126.69,18.42,82.43,327.22,78,53,1.7
75.4000000000005,145.45,136.08,129.18,126.85,18.46,82.43,327.57,78,53,1.7
75.6000000000005,145.48,136.17,129.31,126.9,18.45,82.43,327.21,78,53,1.7
75.8000000000005,145.59,136.28,129.36,126.95,18.44,82.43,327.02,79,53,1.7
76.0000000000005,145.75,136.42,129.4,127,18.47,82.43,327.37,79,53,1.7
76.2000000000005,145.95,136.49,129.49,127.13,18.42,82.43,327.03,79,53,1.7
76.4000000000006,146.13,136.6,129.63,127.34,18.48,82.43,326.96,79,53,1.7
76.6000000000006,146.19,136.6,129.78,127.45,18.47,82.43,326.65,79,53,1.7
76.8000000000006,146.3,136.62,129.98,127.61,18.43,82.43,326.8,80,53.1,1.7
77.0000000000006,146.37,136.68,130.11,127.75,18.4,82.43,326.56,80,53.1,1.7
77.2000000000006,146.46,136.78,130.27,127.84,18.42,82.43,326.63,80,53,1.7
77.4000000000006,146.58,136.97,130.43,127.97,18.51,82.43,326.21,80,53.1,1.7
77.6000000000006,146.74,137,130.44,127.97,18.48,82.43,326.52,80,53.1,1.7
77.8000000000006,146.9,137.2,130.54,128.08,18.46,82.43,326.83,80,53.1,1.7
78.0000000000006,147.09,137.3,130.74,128.18,18.43,82.43,326.86,81,53.1,1.7
78.2000000000006,147.19,137.41,130.93,128.42,18.42,82.43,326.77,81,53,1.7
78.4000000000006,147.32,137.51,131.16,128.61,18.55,82.43,325.88,81,53,1.7
78.6000000000006,147.35,137.53,131.25,128.72,18.5,82.43,326.2,82,53,1.7
78.8000000000006,147.39,137.56,131.3,128.79,18.52,82.42,326.21,82,53.1,1.7
79.0000000000006,147.52,137.59,131.35,128.83,18.47,82.43,326.06,82,53.1,1.7
79.2000000000006,147.67,137.66,131.44,128.87,18.45,82.43,326.25,82,53,1.7
79.4000000000006,147.82,137.78,131.67,129.03,18.52,82.43,326.46,82,53,1.7
79.6000000000006,147.98,137.87,131.82,129.09,18.48,82.43,326.52,83,53,1.7
79.8000000000006,148.14,138.01,131.98,129.34,18.47,82.43,326.78,83,53,1.7
80.0000000000006,148.23,138.1,131.5,129.5,18.47,82.43,325.69,83,53.1,1.7
80.2000000000006,148.26,138.21,130.85,129.65,18.42,82.43,324.36,83,53.1,1.7
80.4000000000006,148.35,138.27,130.7,129.75,18.52,82.43,323.9,83,53.1,1.7
80.6000000000006,148.36,138.35,130.68,129.79,18.45,82.43,323.87,83,53.4,1.7
80.8000000000006,148.4,138.4,130.77,129.81,18.43,82.43,323.38,84,53.4,1.7
81.0000000000006,148.55,138.48,130.96,129.87,18.43,82.43,323.19,84,53.2,1.7
81.2000000000006,148.63,138.49,131.11,130,18.43,82.43,322.72,84,53.2,1.7
81.4000000000006,148.85,138.58,131.27,130.27,18.47,82.43,323.22,84,53,1.7
81.6000000000006,148.94,138.59,131.28,130.38,18.42,82.43,323.09,84,53,1.7
81.8000000000006,149.11,138.66,131.33,130.53,18.42,82.43,323.16,85,53,1.7
82.0000000000006,149.19,138.71,131.43,130.65,18.44,82.43,323.18,85,53,1.7
82.2000000000006,149.23,138.89,131.53,130.71,18.43,82.43,323.05,85,53,1.7
82.4000000000006,149.31,139.03,131.72,130.78,18.47,82.43,322.41,85,52.7,1.7
82.6000000000006,149.32,139.14,131.94,130.84,18.45,82.43,322.61,85,52.7,1.7
82.8000000000006,149.41,139.27,132.09,130.97,18.45,82.43,322.97,86,52.8,1.7
83.0000000000006,149.57,139.34,132.2,131.1,18.42,82.43,323.09,86,52.8,1.72
83.2000000000006,149.68,139.4,132.26,131.26,18.44,82.43,323.12,86,52.8,1.72
83.4000000000006,149.87,139.5,132.33,131.45,18.5,82.43,322.33,86,52.6,1.7
83.6000000000007,149.98,139.51,132.33,131.57,18.48,82.43,322.82,86,52.6,1.7
83.8000000000007,150.07,139.55,132.47,131.63,18.42,82.43,322.84,86,52.9,1.7
84.0000000000007,150.12,139.61,132.62,131.68,18.41,82.43,322.73,87,52.9,1.72
84.2000000000007,150.21,139.77,132.71,131.72,18.42,82.43,322.75,87,52.7,1.72
84.4000000000007,150.29,139.91,132.92,131.84,18.51,82.42,322.83,87,52.7,1.72
84.6000000000007,150.35,140.02,133,131.94,18.48,82.43,322.94,88,52.5,1.72
84.8000000000007,150.45,140.1,133.09,132.11,18.45,82.43,322.67,88,52.7,1.72
85.0000000000007,150.51,140.21,133.17,132.26,18.43,82.43,323.05,88,52.7,1.72
85.2000000000007,150.66,140.31,133.22,132.38,18.4,82.43,322.8,88,52.7,1.7
85.4000000000007,150.88,140.41,133.27,132.52,18.43,82.43,322.64,88,52.7,1.7
85.6000000000007,150.99,140.43,133.27,132.58,18.42,82.43,322.43,89,52.7,1.7
85.8000000000007,151.09,140.46,133.29,132.64,18.42,82.43,322.64,89,52.7,1.7
86.0000000000007,151.12,140.5,133.34,132.69,18.44,82.42,322.46,89,52.7,1.7
86.2000000000007,151.16,140.55,133.45,132.74,18.43,82.42,322.32,89,52.7,1.72
86.4000000000007,151.25,140.67,133.61,132.83,18.49,82.43,322.3,89,52.7,1.72
86.6000000000007,151.3,140.71,133.61,132.84,18.41,82.43,322.45,89,52.7,1.7
86.8000000000007,151.42,140.87,133.82,133.04,18.45,82.43,322.31,90,52.7,1.72
87.0000000000007,151.55,140.99,133.99,133.17,18.45,82.42,322.39,90,52.9,1.72
87.2000000000007,151.69,141.09,134.1,133.34,18.46,82.42,322.22,90,52.9,1.72
87.4000000000007,151.85,141.23,134.16,133.48,18.51,82.42,322.17,90,52.6,1.72
87.6000000000007,151.96,141.27,134.17,133.52,18.5,82.42,322.35,90,52.5,1.72
87.8000000000007,152.05,141.32,134.21,133.58,18.47,82.42,322.5,91,52.5,1.72
88.0000000000007,152.1,141.36,134.25,133.61,18.45,82.42,322.45,91,52.6,1.72
88.2000000000007,152.18,141.42,134.29,133.64,18.44,82.42,322.91,91,52.6,1.72
88.4000000000007,152.31,141.52,134.42,133.73,18.5,82.42,322.74,91,52.6,1.72
88.6000000000007,152.42,141.5,134.52,133.77,18.45,82.42,322.57,91,52.6,1.72
88.8000000000007,152.55,141.67,134.65,133.88,18.44,82.42,322.17,92,52.4,1.72
89.0000000000007,152.75,141.76,134.84,133.98,18.45,82.42,321.83,92,52.4,1.72
89.2000000000007,152.89,141.89,134.95,134.09,18.48,82.42,322.03,92,52.4,1.72
89.4000000000007,153,142.02,135.04,134.31,18.51,82.42,321.89,92,52.2,1.72
89.6000000000007,153.06,142.17,135.09,134.39,18.46,82.41,322.24,93,52.2,1.72
89.8000000000007,153.11,142.24,135.13,134.49,18.42,82.42,321.92,93,52.1,1.72
90.0000000000007,153.16,142.28,135.15,134.55,18.47,82.42,322.08,93,52.1,1.74
90.2000000000007,153.23,142.32,135.17,134.59,18.43,82.42,322.23,93,52.2,1.74
90.4000000000007,153.42,142.43,135.27,134.66,18.45,82.42,321.81,93,52.1,1.72
90.6000000000008,153.61,142.43,135.31,134.67,18.47,82.41,321.93,94,52.1,1.72
90.8000000000008,153.76,142.46,135.4,134.73,18.42,82.41,322.03,94,52.2,1.72
91.0000000000008,153.86,142.5,135.51,134.79,18.43,82.41,322.33,94,52.2,1.72
91.2000000000008,153.95,142.63,135.69,134.9,18.45,82.41,322.52,94,52.3,1.74
91.4000000000008,154.05,142.78,135.84,135.12,18.44,82.4,322.37,94,52.3,1.74
91.6000000000008,154.06,142.82,135.89,135.2,18.4,82.4,322.28,95,52,1.74
91.8000000000008,154.13,142.98,136.02,135.35,18.45,82.4,322.63,95,52,1.74
92.0000000000008,154.15,143.11,136.07,135.47,18.46,82.4,321.84,95,52,1.74
92.2000000000008,154.35,143.19,136.1,135.51,18.44,82.39,321.23,95,52.2,1.74
92.4000000000008,154.53,143.26,136.17,135.6,18.48,82.37,321.88,95,52.2,1.74
92.6000000000008,154.72,143.29,136.18,135.61,18.43,82.37,322.03,96,52.1,1.72
92.8000000000008,154.85,143.35,136.2,135.7,18.47,82.37,321.92,96,52.1,1.72
93.0000000000008,154.95,143.36,136.32,135.83,18.44,82.37,322.01,96,52,1.72
93.2000000000008,154.98,143.41,136.46,135.97,18.42,82.35,321.9,96,52.2,1.74
93.4000000000008,155.04,143.55,136.63,136.18,18.44,82.33,321.96,96,52.2,1.74
93.6000000000008,155.15,143.66,136.71,136.32,18.45,82.32,321.5,96,51.9,1.72
93.8000000000008,155.24,143.77,136.81,136.39,18.43,82.31,321.5,97,51.9,1.72
94.0000000000008,155.39,143.95,136.92,136.44,18.42,82.31,321.42,97,52.1,1.72
94.2000000000008,155.55,144.05,136.99,136.49,18.42,82.31,321.38,97,52.1,1.74
94.4000000000008,155.75,144.18,137.07,136.54,18.46,82.32,321.21,97,52,1.74
94.6000000000008,155.84,144.24,137.08,136.57,18.47,82.32,321.15,97,51.8,1.74
94.8000000000008,155.91,144.29,137.1,136.65,18.42,82.32,320.83,98,51.8,1.74
95.0000000000008,155.94,144.31,137.2,136.8,18.43,82.33,320.93,98,52,1.74
95.2000000000008,155.99,144.37,137.27,136.98,18.41,82.32,321.07,98,52,1.74
95.4000000000008,156.09,144.48,137.32,137.18,18.45,82.32,321.43,99,52,1.74
95.6000000000008,156.15,144.55,137.46,137.28,18.45,82.32,321.34,99,52,1.74
95.8000000000008,156.33,144.67,137.63,137.35,18.46,82.32,321.6,99,51.9,1.74
96.0000000000008,156.51,144.82,137.76,137.42,18.43,82.32,321.55,99,51.9,1.74
96.2000000000008,156.6,144.95,137.85,137.46,18.41,82.32,321.62,99,51.9,1.74
96.4000000000008,156.76,145.07,137.95,137.53,18.43,82.31,321.67,99,51.9,1.74
96.6000000000008,156.82,145.11,138,137.54,18.45,82.31,321.65,100,51.9,1.74
96.8000000000008,156.88,145.17,138.02,137.63,18.44,82.32,321.79,100,51.7,1.74
97.0000000000008,156.96,145.21,138.04,137.71,18.44,82.31,320.94,100,51.7,1.74
97.2000000000008,157.05,145.25,138.17,137.89,18.46,82.31,321.06,100,51.8,1.74
97.4000000000008,157.17,145.32,138.24,138.09,18.46,82.31,321.55,100,51.8,1.74
97.6000000000009,157.23,145.35,138.25,138.2,18.46,82.31,321.37,101,52,1.74
97.8000000000008,157.38,145.44,138.41,138.29,18.46,82.31,321.22,101,51.8,1.74
98.0000000000009,157.57,145.62,138.61,138.38,18.44,82.31,321.32,101,51.8,1.74
98.2000000000009,157.73,145.78,138.74,138.45,18.46,82.31,320.58,101,51.9,1.74
98.4000000000009,157.84,145.91,138.85,138.46,18.45,82.32,321.11,101,51.9,1.74
98.6000000000009,157.87,146.01,138.92,138.5,18.48,82.31,321.11,102,51.9,1.74
98.8000000000009,157.89,146.08,138.97,138.56,18.47,82.31,321.09,102,51.9,1.74
99.0000000000009,157.92,146.16,138.98,138.64,18.47,82.31,321.14,102,51.7,1.74
99.2000000000009,158.1,146.23,139.09,138.8,18.51,82.32,320.62,102,51.7,1.74
99.4000000000009,158.14,146.25,139.1,138.98,18.48,82.31,320.47,102,51.7,1.74
99.6000000000009,158.24,146.27,139.17,139.07,18.49,82.32,320.27,102,51.6,1.74
99.8000000000009,158.41,146.33,139.3,139.16,18.44,82.32,320.1,103,51.6,1.74
100.000000000001,158.58,146.41,139.41,139.28,18.46,82.32,320.45,103,51.6,1.74
100.200000000001,158.71,146.62,139.59,139.38,18.46,82.32,320.23,103,51.6,1.76
100.400000000001,158.79,146.71,139.7,139.39,18.46,82.31,320.2,103,51.7,1.76
100.600000000001,158.83,146.84,139.81,139.42,18.45,82.32,320.27,103,51.8,1.76
100.800000000001,158.87,146.95,139.87,139.42,18.43,82.32,320.09,104,51.8,1.76
101.000000000001,158.91,147.04,139.91,139.56,18.43,82.31,319.81,104,51.7,1.74
101.200000000001,159.06,147.09,140.01,139.69,18.46,82.3,320,104,51.7,1.74
101.400000000001,159.16,147.12,140,139.83,18.43,82.31,320.07,105,51.8,1.74
101.600000000001,159.25,147.11,140,139.86,18.41,82.32,319.79,105,51.8,1.74
101.800000000001,159.45,147.14,140.1,140.02,18.45,82.32,319.6,105,51.7,1.74
102.000000000001,159.61,147.18,140.23,140.16,18.44,82.31,319.47,105,51.6,1.74
102.200000000001,159.72,147.32,140.36,140.29,18.48,82.31,319.61,105,51.6,1.74
102.400000000001,159.76,147.39,140.51,140.3,18.43,82.31,319.83,105,51.8,1.76
102.600000000001,159.78,147.44,140.62,140.33,18.43,82.32,319.28,106,51.8,1.74
102.800000000001,159.84,147.56,140.75,140.38,18.45,82.31,318.96,106,51.6,1.74
103.000000000001,159.92,147.66,140.84,140.45,18.47,82.31,318.78,106,51.6,1.74
103.200000000001,160.04,147.82,140.94,140.63,18.53,82.32,318.9,106,51.9,1.74
103.400000000001,160.24,147.91,140.92,140.69,18.5,82.32,318.63,106,52,1.74
103.600000000001,160.37,147.96,140.99,140.76,18.46,82.32,318.95,107,52,1.74
103.800000000001,160.52,147.99,141.01,140.95,18.5,82.31,318.92,107,51.8,1.74
104.000000000001,160.63,148.06,141.07,141.11,18.48,82.32,319.14,107,51.8,1.74
104.200000000001,160.73,148.12,141.24,141.18,18.49,82.32,319.04,107,51.7,1.74
104.400000000001,160.76,148.12,141.45,141.25,18.44,82.31,318.9,107,51.7,1.74
104.600000000001,160.81,148.15,141.59,141.28,18.45,82.31,318.59,108,51.8,1.74
104.800000000001,160.92,148.18,141.74,141.3,18.43,82.32,318.57,108,51.7,1.74
105.000000000001,160.95,148.24,141.81,141.38,18.42,82.31,318.51,108,51.7,1.74
105.200000000001,161.15,148.42,141.89,141.43,18.5,82.31,318.49,108,51.6,1.74
105.400000000001,161.31,148.52,141.92,141.51,18.43,82.31,318.6,108,51.6,1.74
105.600000000001,161.45,148.54,141.94,141.61,18.44,82.32,318.28,109,51.9,1.74
105.800000000001,161.58,148.64,141.96,141.75,18.44,82.31,318.3,109,51.9,1.74
106.000000000001,161.66,148.72,142.07,141.94,18.46,82.31,318.05,109,51.6,1.74
106.200000000001,161.74,148.81,142.25,142,18.5,82.31,318.72,109,51.7,1.74
106.400000000001,161.75,148.92,142.46,142.1,18.46,82.32,318.41,109,51.7,1.74
106.600000000001,161.84,148.95,142.53,142.13,18.47,82.32,318.17,109,51.8,1.74
106.800000000001,161.91,149.02,142.67,142.21,18.43,82.31,318.25,110,51.8,1.74
107.000000000001,162.01,149.04,142.75,142.24,18.45,82.31,318.34,110,51.5,1.74
107.200000000001,162.21,149.11,142.84,142.32,18.53,82.31,318.65,110,51.5,1.74
107.400000000001,162.39,149.09,142.86,142.33,18.44,82.31,318.38,111,51.7,1.74
107.600000000001,162.5,149.12,142.89,142.39,18.44,82.31,318.43,111,51.6,1.74
107.800000000001,162.59,149.22,142.92,142.49,18.44,82.3,317.93,111,51.6,1.74
108.000000000001,162.65,149.27,143.05,142.66,18.48,82.31,317.94,111,51.4,1.74
108.200000000001,162.73,149.45,143.22,142.86,18.49,82.32,317.48,111,51.4,1.74
108.400000000001,162.74,149.58,143.37,142.99,18.47,82.31,317.92,112,51.7,1.74
108.600000000001,162.79,149.64,143.5,143.05,18.44,82.31,318.03,112,51.7,1.76
108.800000000001,162.89,149.75,143.63,143.12,18.45,82.31,318.05,112,51.6,1.76
109.000000000001,162.99,149.88,143.71,143.17,18.45,82.31,318.19,112,51.4,1.74
109.200000000001,163.22,149.94,143.8,143.23,18.48,82.31,317.97,112,51.4,1.74
109.400000000001,163.42,149.98,143.82,143.23,18.46,82.32,317.9,112,51.5,1.76
109.600000000001,163.52,150.02,143.84,143.23,18.5,82.32,318.33,113,51.5,1.76
109.800000000001,163.57,150.03,143.88,143.29,18.44,82.32,317.77,113,51.7,1.76
110.000000000001,163.62,150.08,143.96,143.36,18.42,82.32,317.61,113,51.7,1.74
110.200000000001,163.67,150.16,144.06,143.51,18.48,82.32,317.81,113,51.6,1.74
110.400000000001,163.66,150.2,144.24,143.66,18.45,82.32,317.39,113,51.7,1.76
110.600000000001,163.7,150.22,144.37,143.78,18.47,82.31,317.09,114,51.7,1.76
110.800000000001,163.79,150.4,144.45,143.91,18.46,82.31,317.18,114,51.6,1.76
111.000000000001,163.89,150.49,144.57,144.02,18.46,82.31,316.93,114,51.6,1.76
111.200000000001,164.04,150.61,144.69,144.13,18.47,82.31,316.73,114,51.5,1.74
111.400000000001,164.2,150.72,144.7,144.15,18.42,82.31,316.76,114,51.5,1.74
111.600000000001,164.31,150.74,144.7,144.14,18.39,82.32,317.21,115,51.7,1.74
111.800000000001,164.45,150.82,144.75,144.19,18.42,82.33,316.62,115,51.6,1.74
112.000000000001,164.53,150.88,144.78,144.21,18.44,82.33,316.69,115,51.6,1.74
112.200000000001,164.59,150.97,144.83,144.36,18.47,82.32,316.75,115,51.6,1.74
112.400000000001,164.59,150.98,144.85,144.46,18.47,82.32,316.86,116,51.6,1.74
112.600000000001,164.64,151.01,144.95,144.58,18.45,82.31,316.98,116,51.6,1.74
112.800000000001,164.74,151.06,145.06,144.65,18.43,82.31,316.93,116,51.6,1.74
113.000000000001,164.8,151.08,145.28,144.74,18.4,82.32,316.6,116,51.6,1.74
113.200000000001,165.01,151.23,145.47,144.8,18.49,82.31,316.03,116,51.6,1.74
113.400000000001,165.1,151.35,145.54,144.97,18.44,82.32,316.03,117,51.6,1.74
113.600000000001,165.3,151.47,145.61,145.04,18.4,82.32,316.51,117,51.7,1.74
113.800000000001,165.4,151.53,145.66,145.09,18.39,82.31,316.83,117,51.7,1.74
114.000000000001,165.48,151.6,145.69,145.12,18.44,82.32,316.36,117,51.5,1.74
114.200000000001,165.54,151.78,145.75,145.16,18.51,82.32,316.72,117,51.5,1.74
114.400000000001,165.56,151.83,145.81,145.15,18.45,82.31,316.26,118,51.5,1.74
114.600000000001,165.58,151.87,145.86,145.2,18.42,82.31,316.31,118,51.5,1.76
114.800000000001,165.64,151.91,146.01,145.26,18.41,82.32,316.27,118,51.6,1.76
115.000000000001,165.74,151.94,146.1,145.38,18.43,82.31,316.04,118,51.5,1.74
115.200000000001,165.87,151.99,146.29,145.48,18.48,82.32,316.5,118,51.5,1.74
115.400000000001,166.04,151.98,146.42,145.61,18.43,82.31,316.46,118,51.4,1.76
115.600000000001,166.14,152.09,146.48,145.63,18.41,82.3,316.3,119,51.4,1.76
115.800000000001,166.06,152.03,146.44,145.57,18.39,82.32,316.68,119,51.6,1.76
116.000000000001,166.28,152.13,146.55,145.77,18.41,82.31,316.29,119,51.6,1.74
116.200000000001,166.44,152.23,146.66,145.95,18.44,82.32,316.48,119,51.5,1.74
116.400000000001,166.49,152.37,146.68,146.01,18.49,82.31,316.35,119,51.4,1.74
116.600000000001,166.52,152.37,146.72,146.05,18.43,82.31,316.36,120,51.4,1.74
116.800000000001,166.53,152.47,146.82,146.09,18.43,82.32,316.63,120,51.5,1.76
117.000000000001,166.61,152.58,146.88,146.1,18.4,82.32,316.1,120,51.5,1.76
117.200000000001,166.75,152.66,147.1,146.18,18.48,82.31,315.97,120,51.3,1.76
117.400000000001,166.87,152.75,147.22,146.2,18.42,82.31,315.95,120,51.3,1.76
117.600000000001,166.97,152.8,147.35,146.23,18.43,82.32,316.18,121,51.5,1.76
117.800000000001,167.13,152.83,147.47,146.3,18.43,82.31,316.01,121,51.7,1.74
118.000000000001,167.25,152.86,147.54,146.45,18.41,82.32,316.12,121,51.7,1.74
118.200000000001,167.34,152.91,147.6,146.52,18.43,82.31,315.56,121,51.6,1.74
118.400000000001,167.41,152.93,147.63,146.63,18.45,82.31,315.33,122,51.6,1.74
118.600000000001,167.44,152.96,147.63,146.76,18.46,82.31,315.61,122,51.9,1.74
118.800000000001,167.5,152.98,147.66,146.84,18.42,82.3,315.65,122,51.9,1.74
119.000000000001,167.59,153.06,147.73,146.93,18.48,82.31,315.57,122,52,1.74
119.200000000001,167.68,153.15,147.78,146.99,18.48,82.32,315.65,122,51.7,1.74
119.400000000001,167.84,153.26,147.94,147.03,18.46,82.31,315.69,123,51.7,1.74
119.600000000001,167.93,153.35,148.04,147.06,18.43,82.33,315.83,123,51.8,1.74
119.800000000001,168.04,153.46,148.19,147.09,18.48,82.31,315.7,123,51.8,1.74
120.000000000001,168.2,153.55,148.29,147.12,18.42,82.31,315.4,123,52,1.74
120.200000000001,168.28,153.67,148.44,147.24,18.46,82.31,315.6,123,52,1.74
120.400000000001,168.36,153.72,148.5,147.23,18.43,82.31,315.78,124,51.8,1.74
120.600000000001,168.41,153.77,148.54,147.32,18.45,82.31,315.69,124,51.7,1.74
120.800000000001,168.44,153.82,148.56,147.41,18.42,82.31,315.76,124,51.7,1.74
121.000000000001,168.5,153.82,148.57,147.53,18.41,82.31,315.52,124,51.7,1.74
121.200000000001,168.56,153.9,148.63,147.69,18.47,82.32,315.98,124,51.7,1.74
121.400000000001,168.66,153.9,148.61,147.76,18.49,82.32,315.69,125,51.7,1.74
121.600000000001,168.73,153.88,148.65,147.78,18.45,82.31,315.98,125,51.7,1.74
121.800000000001,168.86,153.93,148.7,147.86,18.38,82.31,315.64,125,51.8,1.74
122.000000000001,169.04,153.97,148.78,147.92,18.44,82.31,316.09,125,51.9,1.74
122.200000000001,169.18,154.11,148.93,147.97,18.45,82.32,315.77,125,51.9,1.74
122.400000000001,169.24,154.15,149.03,148,18.47,82.32,315.93,125,51.8,1.74
122.600000000001,169.29,154.23,149.21,148.04,18.42,82.32,316.28,126,51.8,1.74
122.800000000001,169.35,154.32,149.34,148.05,18.43,82.32,316.05,126,52,1.74
123.000000000001,169.39,154.34,149.43,148.08,18.42,82.33,315.67,126,52,1.74
123.200000000001,169.47,154.53,149.5,148.19,18.46,82.34,315.37,126,52,1.74
123.400000000001,169.49,154.65,149.53,148.23,18.45,82.36,315.85,126,51.8,1.74
123.600000000001,169.57,154.71,149.54,148.31,18.43,82.37,316.12,127,51.8,1.74
123.800000000001,169.66,154.72,149.55,148.32,18.45,82.34,315.45,127,51.9,1.74
124.000000000001,169.85,154.77,149.58,148.43,18.43,82.34,316.05,127,51.9,1.74
124.200000000001,170,154.86,149.68,148.53,18.48,82.38,316.32,128,51.7,1.74
124.400000000001,170.13,154.86,149.76,148.68,18.49,82.39,316.46,128,51.7,1.74
124.600000000001,170.19,154.89,149.9,148.76,18.44,82.4,316.38,128,51.6,1.74
124.800000000001,170.26,154.92,150,148.82,18.44,82.4,316.27,128,51.7,1.74
125.000000000001,170.3,155.02,150.14,148.85,18.42,82.41,316.06,128,51.7,1.74
125.200000000001,170.38,155.09,150.27,148.92,18.5,82.41,315.99,128,51.7,1.74
