Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
63.6000000000004,154.71,144.57,128.52,139.33,19.16,81.69,319.02,66,52.8,1.89
63.8000000000004,154.88,144.74,128.74,139.38,19.18,81.7,318.63,67,52.8,1.89
64.0000000000004,155.01,144.89,128.99,139.54,19.14,81.71,318.57,67,52.8,1.87
64.2000000000004,155.2,145.03,129.19,139.69,19.14,81.7,318.53,67,52.8,1.87
64.4000000000004,155.47,145.13,129.32,139.87,19.17,81.7,318.56,67,52.8,1.87
64.6000000000004,155.68,145.19,129.39,140.11,19.15,81.71,318.47,67,52.8,1.87
64.8000000000004,155.85,145.23,129.48,140.23,19.14,81.71,318.72,68,52.9,1.87
65.0000000000004,155.97,145.28,129.69,140.32,19.13,81.7,319.01,68,52.6,1.89
65.2000000000004,156.15,145.5,129.97,140.47,19.14,81.7,319.16,68,52.6,1.89
65.4000000000004,156.38,145.54,130.12,140.58,19.13,81.7,319.33,68,52.7,1.89
65.6000000000004,156.63,145.73,130.27,140.8,19.13,81.7,319.22,68,52.7,1.89
65.8000000000004,156.8,145.94,130.35,141.01,19.13,81.71,318.99,69,52.7,1.89
66.0000000000004,156.93,146.02,130.41,141.18,19.14,81.7,319.02,69,52.7,1.89
66.2000000000004,157.11,146.13,130.56,141.27,19.13,81.7,318.7,69,52.5,1.89
66.4000000000004,157.29,146.17,130.72,141.33,19.1,81.71,318.77,69,52.6,1.89
66.6000000000004,157.55,146.2,130.96,141.43,19.14,81.7,318.68,70,52.6,1.89
66.8000000000004,157.74,146.28,131.15,141.61,19.15,81.7,319.01,70,52.5,1.89
67.0000000000004,157.85,146.39,131.25,141.86,19.17,81.71,318.53,70,52.5,1.89
67.2000000000004,157.97,146.56,131.33,142.03,19.16,81.71,318.82,70,52.5,1.89
67.4000000000004,158.19,146.67,131.42,142.16,19.15,81.7,319.1,70,52.5,1.89
67.6000000000004,158.43,146.84,131.6,142.22,19.13,81.7,319.14,71,52.6,1.89
67.8000000000004,158.66,146.97,131.76,142.29,19.11,81.7,319.36,71,52.5,1.89
68.0000000000004,158.77,147.06,131.97,142.49,19.14,81.7,319.19,71,52.5,1.89
68.2000000000004,158.85,147.14,132.15,142.76,19.15,81.71,319.05,71,52.4,1.89
68.4000000000004,159,147.16,132.24,142.95,19.16,81.7,318.91,71,52.4,1.89
68.6000000000004,159.19,147.2,132.28,143.07,19.17,81.71,318.63,72,52.6,1.89
68.8000000000004,159.44,147.28,132.42,143.16,19.17,81.71,318.91,72,52.6,1.89
69.0000000000004,159.69,147.45,132.55,143.29,19.2,81.71,318.45,72,52.5,1.89
69.2000000000004,159.76,147.56,132.79,143.31,19.21,81.71,318.67,72,52.5,1.87
69.4000000000005,159.86,147.67,133.01,143.46,19.15,81.71,318.73,72,52.4,1.87
69.6000000000005,160.06,147.85,133.13,143.67,19.14,81.72,318.98,72,52.6,1.89
69.8000000000005,160.33,147.99,133.19,143.92,19.14,81.72,318.94,73,52.6,1.89
70.0000000000005,160.55,148.09,133.32,144.11,19.15,81.72,318.22,73,52.4,1.89
70.2000000000005,160.67,148.09,133.33,144.17,19.16,81.71,318.94,73,52.4,1.89
70.4000000000005,160.75,148.11,133.44,144.23,19.18,81.7,318.83,73,52.3,1.89
70.6000000000005,160.84,148.18,133.59,144.31,19.14,81.72,318.78,73,52.3,1.89
70.8000000000005,161.02,148.3,133.81,144.51,19.13,81.71,319.05,74,52.4,1.89
71.0000000000005,161.29,148.46,134.05,144.74,19.16,81.71,319.21,74,52.2,1.89
71.2000000000005,161.51,148.52,134.13,144.91,19.17,81.72,319.18,74,52.2,1.89
71.4000000000005,161.64,148.67,134.18,145,19.15,81.71,319.07,74,52.2,1.89
71.6000000000005,161.72,148.79,134.22,145.08,19.16,81.71,319.22,75,52.2,1.89
71.8000000000005,161.81,148.92,134.33,145.18,19.13,81.71,319.47,75,52.3,1.89
72.0000000000005,162.05,149.06,134.56,145.36,19.2,81.71,319.22,75,52.3,1.89
72.2000000000005,162.26,149.08,134.69,145.52,19.19,81.72,319.15,75,52.1,1.89
72.4000000000005,162.44,149.09,134.85,145.73,19.17,81.72,319.22,75,52.3,1.89
72.6000000000005,162.57,149.19,135.02,145.9,19.11,81.72,319.27,76,52.3,1.89
72.8000000000005,162.68,149.24,135.1,145.98,19.17,81.73,319.36,76,52.3,1.89
73.0000000000005,162.81,149.39,135.23,146.13,19.19,81.73,319.84,76,52.3,1.89
73.2000000000005,162.9,149.58,135.25,146.15,19.18,81.72,319.98,76,52,1.89
73.4000000000005,163.11,149.74,135.33,146.27,19.18,81.73,319.75,76,52,1.91
73.6000000000005,163.3,149.85,135.55,146.47,19.18,81.73,319.55,77,52.2,1.91
73.8000000000005,163.46,149.95,135.74,146.72,19.11,81.74,319.43,77,52.2,1.91
74.0000000000005,163.59,150.03,135.88,146.88,19.17,81.74,319.42,77,52.2,1.91
74.2000000000005,163.63,150.06,136.01,146.98,19.19,81.75,319.67,77,52,1.89
74.4000000000005,163.69,150.08,136.1,147.04,19.15,81.75,319.7,77,52,1.89
74.6000000000005,163.78,150.17,136.16,147.1,19.14,81.75,319.64,78,52.3,1.89
74.8000000000005,163.95,150.22,136.28,147.27,19.17,81.74,319.4,78,52.3,1.91
75.0000000000005,164.26,150.37,136.4,147.47,19.15,81.73,318.65,78,52.3,1.91
75.2000000000005,164.43,150.48,136.61,147.69,19.15,81.74,318.96,78,52.2,1.89
75.4000000000005,164.53,150.63,136.76,147.84,19.13,81.75,318.67,78,52.2,1.89
75.6000000000005,164.58,150.79,136.89,147.95,19.13,81.75,318.79,78,52.4,1.91
75.8000000000005,164.61,150.84,136.98,148.02,19.11,81.75,318.82,79,52.4,1.91
76.0000000000005,164.83,150.95,137.12,148.17,19.15,81.75,318.67,79,52.2,1.89
76.2000000000005,165.01,150.99,137.14,148.38,19.17,81.75,319.02,79,52.2,1.89
76.4000000000006,165.17,151,137.2,148.5,19.16,81.75,319.08,79,52.1,1.89
76.6000000000006,165.36,151.09,137.44,148.71,19.19,81.76,319.11,79,52.3,1.91
76.8000000000006,165.49,151.12,137.6,148.84,19.2,81.75,319.22,80,52.3,1.91
77.0000000000006,165.64,151.3,137.8,148.96,19.22,81.74,319.26,80,52.2,1.91
77.2000000000006,165.7,151.46,137.92,149.01,19.18,81.75,319.08,80,52.2,1.91
77.4000000000006,165.82,151.61,137.99,149.1,19.12,81.75,318.98,81,52.1,1.89
77.6000000000006,165.96,151.74,138.03,149.25,19.15,81.75,318.88,81,52.1,1.91
77.8000000000006,166.17,151.85,138.12,149.5,19.15,81.75,319.05,81,52.1,1.91
78.0000000000006,166.32,151.97,138.31,149.69,19.09,81.75,319.32,81,52,1.91
78.2000000000006,166.44,151.97,138.5,149.8,19.15,81.75,319.29,81,52,1.91
78.4000000000006,166.52,152,138.67,149.87,19.14,81.75,319.11,81,52,1.91
78.6000000000006,166.6,152.04,138.8,149.9,19.14,81.75,318.93,82,52,1.91
78.8000000000006,166.71,152.19,138.9,149.97,19.14,81.76,319.38,82,52,1.91
79.0000000000006,166.95,152.37,139.01,150.2,19.18,81.75,318.81,82,52,1.91
79.2000000000006,167.14,152.5,139.04,150.31,19.19,81.75,318.5,82,51.9,1.91
79.4000000000006,167.29,152.65,139.07,150.52,19.2,81.76,318.35,82,52,1.91
79.6000000000006,167.38,152.72,139.18,150.68,19.2,81.76,318.73,83,52,1.91
79.8000000000006,167.45,152.79,139.48,150.8,19.18,81.76,318.76,83,52.2,1.91
80.0000000000006,167.57,152.9,139.64,150.88,19.2,81.76,318.94,83,52.2,1.91
80.2000000000006,167.68,152.93,139.81,150.92,19.21,81.75,318.86,83,51.9,1.91
80.4000000000006,167.82,152.98,139.87,151.05,19.17,81.75,319.16,83,51.9,1.91
80.6000000000006,167.97,153.01,139.92,151.13,19.15,81.75,318.93,84,51.9,1.91
80.8000000000006,168.15,153.11,139.95,151.31,19.12,81.75,318.82,84,52,1.91
81.0000000000006,168.31,153.34,140.08,151.57,19.17,81.75,318.75,84,52,1.91
81.2000000000006,168.39,153.44,140.14,151.71,19.17,81.75,318.93,84,52,1.91
81.4000000000006,168.42,153.53,140.31,151.77,19.14,81.75,319.12,84,52,1.91
81.6000000000006,168.53,153.68,140.44,151.83,19.13,81.76,319.14,85,51.9,1.91
81.8000000000006,168.74,153.77,140.66,151.9,19.12,81.75,318.87,85,51.9,1.91
82.0000000000006,168.99,153.87,140.85,152.07,19.17,81.75,318.99,85,52,1.91
82.2000000000006,169.11,153.89,140.88,152.22,19.16,81.75,318.99,85,51.8,1.91
82.4000000000006,169.21,153.91,140.92,152.4,19.15,81.76,318.94,85,51.8,1.91
82.6000000000006,169.31,153.98,141,152.58,19.14,81.76,318.77,85,51.8,1.91
82.8000000000006,169.38,154.12,141.13,152.68,19.14,81.75,318.52,86,51.8,1.91
83.0000000000006,169.52,154.25,141.35,152.77,19.2,81.75,318.19,86,52,1.91
83.2000000000006,169.6,154.33,141.5,152.81,19.16,81.75,318.73,86,52,1.91
83.4000000000006,169.75,154.48,141.69,152.88,19.12,81.76,318.7,87,51.9,1.91
83.6000000000007,169.92,154.6,141.78,152.98,19.09,81.76,318.66,87,51.9,1.91
83.8000000000007,170.11,154.7,141.83,153.08,19.14,81.76,318.55,87,51.9,1.91
84.0000000000007,170.26,154.83,141.98,153.44,19.17,81.76,318.12,87,52,1.91
84.2000000000007,170.35,154.88,142.12,153.61,19.19,81.76,318.38,87,52,1.91
84.4000000000007,170.41,154.96,142.26,153.7,19.21,81.76,318.31,88,51.9,1.91
84.6000000000007,170.62,155.14,142.41,153.75,19.23,81.75,318.62,88,51.9,1.91
84.8000000000007,170.75,155.28,142.6,153.79,19.23,81.76,318.71,88,52.1,1.91
85.0000000000007,170.78,155.26,142.67,153.84,19.22,81.76,318.22,88,52,1.91
85.2000000000007,170.87,155.34,142.69,153.9,19.21,81.75,318.63,88,52,1.91
85.4000000000007,171.08,155.43,142.77,153.97,19.15,81.75,318.53,88,51.8,1.91
85.6000000000007,171.15,155.55,142.81,154.17,19.18,81.75,318.4,89,51.8,1.91
85.8000000000007,171.23,155.63,142.86,154.41,19.18,81.76,318.52,89,51.9,1.91
86.0000000000007,171.32,155.76,142.98,154.56,19.2,81.76,318.03,89,51.9,1.91
86.2000000000007,171.37,155.75,143.03,154.63,19.17,81.75,317.99,89,52,1.91
86.4000000000007,171.46,155.8,143.29,154.71,19.2,81.75,318.05,89,52,1.91
86.6000000000007,171.7,156.02,143.53,154.85,19.21,81.74,318.28,90,51.8,1.91
86.8000000000007,171.92,156.15,143.66,154.99,19.21,81.72,318.64,90,51.8,1.91
87.0000000000007,172.09,156.33,143.75,155.17,19.27,81.71,319.11,90,51.8,1.91
87.2000000000007,172.18,156.47,143.78,155.38,19.26,81.74,318.72,90,52,1.91
87.4000000000007,172.24,156.53,143.82,155.46,19.25,81.75,318.81,90,52,1.91
87.6000000000007,172.28,156.61,143.89,155.57,19.24,81.75,318.64,91,51.8,1.91
87.8000000000007,172.37,156.66,143.98,155.64,19.23,81.75,318.91,91,51.8,1.91
88.0000000000007,172.48,156.73,144.14,155.71,19.22,81.75,318.74,91,51.8,1.91
88.2000000000007,172.45,156.72,144.2,155.7,19.18,81.76,318.7,91,51.9,1.91
88.4000000000007,172.53,156.75,144.32,155.7,19.14,81.76,318.77,91,51.9,1.91
88.6000000000007,172.71,156.76,144.49,155.77,19.16,81.75,318.59,91,51.8,1.91
88.8000000000007,172.87,156.84,144.59,155.89,19.17,81.75,318.39,92,51.8,1.91
89.0000000000007,173.06,156.97,144.65,156.12,19.18,81.75,318.43,92,51.9,1.91
89.2000000000007,173.13,157.09,144.71,156.3,19.18,81.75,318.78,92,51.9,1.91
89.4000000000007,173.19,157.28,144.75,156.4,19.17,81.75,319.05,93,51.9,1.91
89.6000000000007,173.25,157.33,144.81,156.5,19.19,81.75,318.75,93,51.7,1.91
89.8000000000007,173.32,157.47,144.91,156.57,19.18,81.76,319,93,51.7,1.91
90.0000000000007,173.45,157.6,145.01,156.63,19.16,81.75,318.96,93,51.9,1.91
90.2000000000007,173.57,157.65,145.21,156.68,19.13,81.75,318.58,93,51.9,1.91
90.4000000000007,173.75,157.68,145.34,156.74,19.14,81.76,318.78,94,51.8,1.91
90.6000000000008,173.91,157.71,145.47,156.87,19.13,81.75,318.69,94,51.8,1.91
90.8000000000008,174.05,157.74,145.56,157.02,19.15,81.75,318.49,94,51.8,1.91
91.0000000000008,174.14,157.82,145.64,157.25,19.16,81.75,318.45,94,51.9,1.91
91.2000000000008,174.17,157.89,145.68,157.39,19.16,81.75,318.45,94,51.9,1.91
91.4000000000008,174.19,157.99,145.7,157.49,19.14,81.75,318.58,94,51.7,1.91
91.6000000000008,174.28,158.08,145.74,157.54,19.14,81.75,318.6,95,51.7,1.91
91.8000000000008,174.36,158.19,145.84,157.58,19.1,81.75,318.84,95,51.7,1.91
92.0000000000008,174.55,158.36,145.99,157.68,19.12,81.76,319.16,95,51.7,1.92
92.2000000000008,174.69,158.45,146.11,157.74,19.17,81.76,318.82,95,51.8,1.92
92.4000000000008,174.81,158.5,146.26,157.87,19.17,81.76,318.47,95,51.6,1.91
92.6000000000008,174.91,158.58,146.38,158.02,19.15,81.76,318.29,96,51.6,1.91
92.8000000000008,175.03,158.63,146.51,158.15,19.12,81.76,318.53,96,51.7,1.92
93.0000000000008,175.13,158.7,146.58,158.3,19.1,81.75,318.28,96,51.7,1.92
93.2000000000008,175.18,158.71,146.64,158.42,19.13,81.75,318.43,96,51.6,1.92
93.4000000000008,175.23,158.77,146.67,158.49,19.13,81.75,318.44,96,51.6,1.92
93.6000000000008,175.29,158.88,146.69,158.54,19.12,81.75,318.54,97,51.7,1.92
93.8000000000008,175.42,158.98,146.73,158.58,19.13,81.75,318.49,97,51.6,1.91
94.0000000000008,175.59,159.15,146.88,158.66,19.14,81.76,319.07,97,51.6,1.91
94.2000000000008,175.75,159.23,146.97,158.65,19.12,81.75,318.57,97,51.7,1.92
94.4000000000008,175.89,159.35,147.08,158.79,19.12,81.75,318.92,97,51.7,1.92
94.6000000000008,175.97,159.41,147.24,158.96,19.13,81.75,318.79,98,51.4,1.92
94.8000000000008,176.05,159.51,147.41,159.12,19.17,81.76,318.96,98,51.4,1.92
95.0000000000008,176.13,159.59,147.49,159.28,19.13,81.76,319.17,98,51.5,1.92
95.2000000000008,176.15,159.61,147.56,159.38,19.16,81.76,318.98,98,51.6,1.92
95.4000000000008,176.27,159.64,147.6,159.44,19.16,81.75,319.08,99,51.6,1.92
95.6000000000008,176.37,159.67,147.64,159.47,19.17,81.75,318.9,99,51.4,1.92
95.8000000000008,176.51,159.73,147.65,159.54,19.18,81.75,318.66,99,51.4,1.92
96.0000000000008,176.66,159.82,147.74,159.57,19.16,81.76,318.89,99,51.6,1.92
96.2000000000008,176.83,159.95,147.78,159.68,19.18,81.76,318.81,99,51.6,1.92
96.4000000000008,176.86,160.08,147.83,159.72,19.11,81.75,318.8,100,51.6,1.92
96.6000000000008,176.96,160.22,148.01,159.87,19.12,81.75,318.88,100,51.4,1.92
96.8000000000008,177.03,160.36,148.13,160.05,19.17,81.76,318.66,100,51.4,1.92
97.0000000000008,177.1,160.43,148.27,160.19,19.15,81.76,319.04,100,51.4,1.92
97.2000000000008,177.15,160.48,148.4,160.3,19.08,81.75,318.98,100,51.4,1.92
97.4000000000008,177.19,160.55,148.43,160.37,19.13,81.76,318.92,101,51.5,1.92
97.6000000000009,177.26,160.57,148.51,160.42,19.15,81.75,318.86,101,51.5,1.92
97.8000000000008,177.46,160.69,148.58,160.53,19.18,81.75,318.47,101,51.3,1.92
98.0000000000009,177.56,160.71,148.59,160.5,19.17,81.75,319.11,101,51.4,1.92
98.2000000000009,177.72,160.71,148.6,160.51,19.17,81.75,319.12,101,51.4,1.92
98.4000000000009,177.83,160.81,148.62,160.63,19.11,81.75,318.98,101,51.3,1.92
98.6000000000009,177.9,160.91,148.67,160.73,19.11,81.75,318.9,102,51.3,1.92
98.8000000000009,178.03,161.12,148.81,160.94,19.12,81.76,318.44,102,51.2,1.92
99.0000000000009,178.03,161.28,148.9,161.1,19.11,81.76,319.14,102,51.2,1.92
99.2000000000009,178.04,161.37,148.95,161.18,19.15,81.76,319.18,102,51.2,1.92
99.4000000000009,178.06,161.42,149.08,161.28,19.16,81.75,319.15,102,51.3,1.94
99.6000000000009,178.13,161.47,149.2,161.36,19.14,81.75,318.98,103,51.3,1.94
99.8000000000009,178.29,161.59,149.37,161.43,19.15,81.76,319.09,103,51.1,1.92
100.000000000001,178.37,161.56,149.43,161.45,19.16,81.76,319.35,103,51.1,1.92
100.200000000001,178.44,161.59,149.47,161.47,19.17,81.75,319.41,104,51.2,1.94
100.400000000001,178.59,161.64,149.51,161.51,19.16,81.76,319.36,104,51.2,1.94
100.600000000001,178.71,161.73,149.54,161.56,19.14,81.75,319.3,104,51,1.94
100.800000000001,178.82,161.84,149.63,161.72,19.15,81.75,319.66,104,51,1.94
101.000000000001,178.89,161.92,149.6,161.83,19.17,81.75,319.49,104,51,1.94
101.200000000001,178.92,162.01,149.66,162.04,19.15,81.75,319.25,104,51,1.94
101.400000000001,178.95,162.13,149.72,162.08,19.12,81.76,319.36,105,51,1.94
101.600000000001,178.97,162.22,149.8,162.22,19.1,81.76,319.55,105,50.9,1.94
101.800000000001,179.07,162.37,149.88,162.33,19.15,81.76,319.93,105,50.9,1.94
102.000000000001,179.07,162.42,150.04,162.37,19.16,81.76,319.56,105,50.9,1.94
102.200000000001,179.18,162.45,150.15,162.4,19.14,81.75,319.48,105,50.9,1.96
102.400000000001,179.26,162.46,150.26,162.42,19.14,81.76,319.4,106,51,1.96
102.600000000001,179.35,162.5,150.32,162.49,19.15,81.76,319.7,106,50.8,1.94
102.800000000001,179.49,162.57,150.41,162.57,19.17,81.76,319.43,106,50.8,1.94
103.000000000001,179.56,162.56,150.44,162.67,19.16,81.75,319.25,106,50.9,1.94
103.200000000001,179.7,162.59,150.47,162.81,19.12,81.75,319.34,106,50.9,1.96
103.400000000001,179.79,162.69,150.49,162.96,19.09,81.76,319.36,107,51,1.96
103.600000000001,179.86,162.82,150.52,163.08,19.12,81.76,319.65,107,51,1.94
103.800000000001,179.96,162.95,150.6,163.23,19.14,81.75,319.48,107,50.9,1.94
104.000000000001,179.94,163.11,150.56,163.29,19.18,81.75,319.41,107,50.7,1.96
104.200000000001,179.95,163.18,150.62,163.33,19.15,81.76,319.49,107,50.7,1.96
104.400000000001,180,163.25,150.72,163.34,19.11,81.76,319.69,107,50.9,1.96
104.600000000001,180.08,163.34,150.75,163.39,19.12,81.75,319.44,108,50.9,1.94
104.800000000001,180.16,163.41,150.91,163.5,19.14,81.76,319.18,108,50.8,1.94
105.000000000001,180.23,163.43,151.05,163.58,19.16,81.75,319.24,108,50.8,1.94
105.200000000001,180.3,163.47,151.15,163.74,19.15,81.75,319.28,108,50.7,1.94
105.400000000001,180.44,163.5,151.25,163.85,19.1,81.75,319.37,108,50.9,1.96
105.600000000001,180.56,163.53,151.33,164.03,19.13,81.76,319.43,109,50.9,1.96
105.800000000001,180.71,163.66,151.39,164.19,19.15,81.75,320.29,109,50.7,1.96
106.000000000001,180.76,163.71,151.42,164.23,19.18,81.75,319.66,109,50.7,1.96
106.200000000001,180.83,163.76,151.44,164.26,19.17,81.75,319.53,110,50.7,1.96
106.400000000001,180.82,163.89,151.44,164.29,19.12,81.76,319.3,110,50.7,1.96
106.600000000001,180.87,163.99,151.47,164.32,19.12,81.76,318.88,110,50.7,1.96
106.800000000001,180.98,164.15,151.54,164.41,19.15,81.75,319.32,110,50.6,1.96
107.000000000001,180.95,164.25,151.58,164.47,19.11,81.75,319.38,110,50.6,1.96
107.200000000001,181.01,164.26,151.57,164.52,19.14,81.75,319.72,110,50.7,1.96
107.400000000001,181.09,164.31,151.66,164.68,19.14,81.76,319.49,111,50.7,1.96
107.600000000001,181.15,164.36,151.74,164.78,19.13,81.76,319.48,111,50.6,1.96
107.800000000001,181.3,164.43,151.88,164.96,19.15,81.76,319.42,111,50.6,1.96
108.000000000001,181.38,164.45,151.91,165.05,19.16,81.75,319.61,111,50.5,1.96
108.200000000001,181.47,164.5,151.99,165.14,19.14,81.75,319.84,111,50.6,1.96
108.400000000001,181.55,164.53,152.1,165.21,19.16,81.75,319.83,112,50.6,1.96
108.600000000001,181.61,164.6,152.19,165.24,19.12,81.75,319.43,112,50.7,1.96
108.800000000001,181.75,164.75,152.29,165.3,19.16,81.75,319.65,112,50.7,1.96
109.000000000001,181.78,164.8,152.32,165.29,19.17,81.76,319.62,112,50.5,1.96
109.200000000001,181.79,164.87,152.38,165.33,19.18,81.75,319.7,112,50.5,1.96
109.400000000001,181.81,165.02,152.4,165.39,19.14,81.76,319.35,113,50.6,1.96
109.600000000001,181.83,165.13,152.41,165.43,19.17,81.76,319.44,113,50.5,1.98
109.800000000001,181.94,165.25,152.49,165.57,19.18,81.75,319.98,113,50.5,1.98
110.000000000001,181.94,165.3,152.48,165.66,19.18,81.76,319.39,113,50.4,1.96
110.200000000001,181.99,165.32,152.48,165.82,19.18,81.76,319.2,113,50.4,1.96
110.400000000001,182.07,165.35,152.51,165.98,19.15,81.75,319.36,114,50.5,1.98
110.600000000001,182.07,165.35,152.52,166.08,19.14,81.75,319.35,114,50.5,1.98
110.800000000001,182.16,165.47,152.66,166.19,19.15,81.75,319.64,114,50.5,1.98
111.000000000001,182.23,165.49,152.74,166.19,19.16,81.75,319.72,114,50.4,1.96
111.200000000001,182.32,165.48,152.83,166.22,19.15,81.75,319.45,114,50.4,1.96
111.400000000001,182.42,165.53,152.87,166.27,19.1,81.75,319.9,114,50.5,1.98
111.600000000001,182.56,165.68,153,166.28,19.15,81.76,319.58,115,50.5,1.98
111.800000000001,182.61,165.77,153.12,166.38,19.15,81.76,319.53,115,50.4,1.98
112.000000000001,182.66,165.86,153.19,166.46,19.17,81.75,319.53,115,50.4,1.98
112.200000000001,182.69,165.98,153.23,166.57,19.16,81.75,319.44,116,50.3,1.98
112.400000000001,182.73,166.05,153.29,166.66,19.16,81.76,319.48,116,50.3,1.98
112.600000000001,182.77,166.17,153.33,166.79,19.16,81.76,319.74,116,50.4,1.98
112.800000000001,182.83,166.24,153.37,166.93,19.16,81.75,320.09,116,50.3,1.98
113.000000000001,182.81,166.26,153.39,167.03,19.16,81.75,319.65,116,50.3,1.98
113.200000000001,182.84,166.28,153.4,167.09,19.14,81.75,319.7,116,50.2,1.98
113.400000000001,182.87,166.31,153.41,167.13,19.14,81.75,319.67,117,50.2,1.98
113.600000000001,182.88,166.31,153.42,167.16,19.1,81.75,319.58,117,50.3,1.98
113.800000000001,183.02,166.44,153.51,167.2,19.12,81.76,319.77,117,50.3,1.98
114.000000000001,183.08,166.47,153.51,167.21,19.17,81.76,319.78,117,50.2,1.98
114.200000000001,183.19,166.56,153.61,167.23,19.15,81.76,319.64,117,50.1,1.98
114.400000000001,183.23,166.59,153.63,167.26,19.16,81.76,319.84,118,50.1,1.98
114.600000000001,183.35,166.73,153.68,167.32,19.12,81.76,319.72,118,50.3,1.98
114.800000000001,183.44,166.86,153.83,167.53,19.14,81.76,319.49,118,50.3,1.98
115.000000000001,183.49,166.95,153.96,167.62,19.13,81.76,319.65,118,50.1,1.98
115.200000000001,183.53,167.04,154,167.68,19.16,81.76,319.46,118,50.1,1.98
115.400000000001,183.57,167.14,154.04,167.78,19.14,81.76,319.69,119,50.1,1.98
115.600000000001,183.64,167.18,154.12,167.89,19.15,81.76,319.79,119,50.2,1.98
115.800000000001,183.72,167.23,154.22,168,19.19,81.76,319.74,119,50.2,1.98
116.000000000001,183.73,167.27,154.27,168.04,19.18,81.76,319.62,119,50,1.98
116.200000000001,183.74,167.29,154.28,168.09,19.15,81.76,319.54,119,50,1.98
116.400000000001,183.75,167.28,154.26,168.11,19.09,81.76,319.49,120,50.1,1.98
116.600000000001,183.77,167.31,154.29,168.14,19.12,81.76,319.43,120,50.1,1.98
116.800000000001,183.87,167.4,154.33,168.22,19.16,81.76,319.42,120,50.1,1.98
117.000000000001,183.88,167.4,154.33,168.23,19.14,81.76,319.8,120,50,1.98
117.200000000001,183.88,167.49,154.36,168.28,19.13,81.76,320.07,121,50,1.98
117.400000000001,183.86,167.56,154.38,168.4,19.16,81.76,319.53,121,50,1.98
117.600000000001,183.94,167.7,154.36,168.54,19.14,81.76,319.79,121,50,1.98
117.800000000001,184.06,167.88,154.48,168.64,19.19,81.76,319.7,121,50.2,1.98
118.000000000001,184.12,167.96,154.51,168.74,19.17,81.76,319.72,121,50.2,1.98
118.200000000001,184.15,168.06,154.58,168.85,19.17,81.76,319.65,122,50,1.98
118.400000000001,184.24,168.16,154.69,168.92,19.2,81.76,319.48,122,50.1,1.98
118.600000000001,184.33,168.18,154.77,168.99,19.17,81.76,319.55,122,50.1,1.98
118.800000000001,184.44,168.23,154.9,169.08,19.17,81.76,319.12,122,50.1,2
119.000000000001,184.46,168.24,154.93,169.09,19.16,81.76,319.19,122,50.1,2
119.200000000001,184.53,168.24,155.08,169.1,19.14,81.76,319.34,123,50,1.98
119.400000000001,184.59,168.26,155.11,169.18,19.12,81.76,319.38,123,50,1.98
119.600000000001,184.63,168.34,155.19,169.17,19.12,81.76,319.96,123,50.1,1.98
119.800000000001,184.69,168.43,155.24,169.31,19.15,81.76,319.4,123,50.1,2
120.000000000001,184.7,168.48,155.26,169.35,19.16,81.76,319.6,123,50.1,2
120.200000000001,184.73,168.49,155.28,169.49,19.13,81.76,319.4,123,49.9,1.98
120.400000000001,184.75,168.63,155.29,169.65,19.13,81.76,319.69,124,49.9,1.98
120.600000000001,184.75,168.72,155.31,169.73,19.14,81.76,319.82,124,50,2
120.800000000001,184.81,168.81,155.39,169.85,19.18,81.76,319.95,124,50,2
121.000000000001,184.78,168.9,155.37,169.93,19.13,81.76,319.76,124,50,2
121.200000000001,184.78,169.01,155.4,169.99,19.15,81.76,319.76,124,50,2
121.400000000001,184.81,169.05,155.41,170.02,19.13,81.76,319.71,125,49.8,2
121.600000000001,184.85,169.11,155.49,170.03,19.16,81.76,319.87,125,49.9,2
121.800000000001,184.93,169.15,155.57,170.12,19.15,81.76,319.43,125,49.9,2
122.000000000001,184.94,169.17,155.64,170.16,19.16,81.76,319.71,125,49.9,2
122.200000000001,185.07,169.22,155.73,170.23,19.17,81.76,319.68,125,49.9,2
122.400000000001,185.15,169.25,155.79,170.31,19.18,81.76,319.8,126,49.8,2
122.600000000001,185.26,169.26,155.91,170.37,19.18,81.76,320.1,126,49.8,2
122.800000000001,185.37,169.35,156.03,170.54,19.19,81.76,320.13,126,49.8,2
123.000000000001,185.39,169.39,156.1,170.66,19.14,81.76,320.56,126,49.7,2
123.200000000001,185.45,169.4,156.12,170.73,19.15,81.76,320.3,127,49.7,2
123.400000000001,185.48,169.49,156.15,170.84,19.12,81.76,320.15,127,49.7,2
123.600000000001,185.54,169.61,156.19,170.9,19.11,81.76,320.05,127,49.7,2
123.800000000001,185.63,169.75,156.27,170.96,19.1,81.76,319.8,127,49.8,2
124.000000000001,185.63,169.83,156.26,170.99,19.13,81.76,319.96,127,49.8,2
124.200000000001,185.64,169.91,156.26,171.02,19.13,81.76,319.92,128,49.6,2
124.400000000001,185.65,170,156.26,171.02,19.16,81.76,320.23,128,49.7,2
124.600000000001,185.67,170.06,156.3,171.07,19.13,81.76,319.58,128,49.7,2
